The baby on a tray in the house screamed .	scream ( agent = * baby ( nmod . on = tray ( nmod . in = * house ) ) )
A crocodile liked that the cake was lent to a cat beside the box by the producer .	like ( agent = crocodile , ccomp = lend ( theme = * cake , recipient = cat ( nmod . beside = * box ) , agent = * producer ) )
The dog gave the box to the girl beside a truck .	give ( agent = * dog , theme = * box , recipient = * girl ( nmod . beside = truck ) )
The cloud was lent to the fly beside a TV on the pillow .	lend ( theme = * cloud , recipient = * fly ( nmod . beside = TV ( nmod . on = * pillow ) ) )
A girl gave a melon to a teacher in the car .	give ( agent = girl , theme = melon , recipient = teacher ( nmod . in = * car ) )
Isabella handed the scarf on a deck to a girl beside a stage .	hand ( agent = Isabella , theme = * scarf ( nmod . on = deck ) , recipient = girl ( nmod . beside = stage ) )
A girl gave the giraffe beside a stage a melon .	give ( agent = girl , recipient = * giraffe ( nmod . beside = stage ) , theme = melon )
The doll was given to a boy in the pit .	give ( theme = * doll , recipient = boy ( nmod . in = * pit ) )
Mia offered the donkey on a bed a cake .	offer ( agent = Mia , recipient = * donkey ( nmod . on = bed ) , theme = cake )
The girl wired the pickle to the dog on the stage .	wire ( agent = * girl , theme = * pickle , recipient = * dog ( nmod . on = * stage ) )
The girl offered a father beside a table the yogurt beside the seat beside the bed .	offer ( agent = * girl , recipient = father ( nmod . beside = table ) , theme = * yogurt ( nmod . beside = * seat ( nmod . beside = * bed ) ) )
A cat gave a dealer beside a bed the rose in the nest .	give ( agent = cat , recipient = dealer ( nmod . beside = bed ) , theme = * rose ( nmod . in = * nest ) )
Emma served the girl in the cylinder the donut .	serve ( agent = Emma , recipient = * girl ( nmod . in = * cylinder ) , theme = * donut )
A strawberry was slipped to the girl in a house by a mother .	slip ( theme = strawberry , recipient = * girl ( nmod . in = house ) , agent = mother )
The child liked that a cookie was forwarded to a girl beside the table by Noah .	like ( agent = * child , ccomp = forward ( theme = cookie , recipient = girl ( nmod . beside = * table ) , agent = Noah ) )
A boy gave a priest on the table the cake .	give ( agent = boy , recipient = priest ( nmod . on = * table ) , theme = * cake )
Emma lent a girl on the throne a cake in the tower .	lend ( agent = Emma , recipient = girl ( nmod . on = * throne ) , theme = cake ( nmod . in = * tower ) )
A cake was sold to a boy on a napkin .	sell ( theme = cake , recipient = boy ( nmod . on = napkin ) )
The boy gave a passenger beside the giant a crayon on a table .	give ( agent = * boy , recipient = passenger ( nmod . beside = * giant ) , theme = crayon ( nmod . on = table ) )
The girl posted a cat on a stage a donut .	post ( agent = * girl , recipient = cat ( nmod . on = stage ) , theme = donut )
A cake was given to a driver in a box .	give ( theme = cake , recipient = driver ( nmod . in = box ) )
The producer gave the melon to the dog beside a stage .	give ( agent = * producer , theme = * melon , recipient = * dog ( nmod . beside = stage ) )
A baby hoped that Ethan gave the girl in a room a cake in a cabinet .	hope ( agent = baby , ccomp = give ( agent = Ethan , recipient = * girl ( nmod . in = room ) , theme = cake ( nmod . in = cabinet ) ) )
A cookie was given to a bird on the table by a girl .	give ( theme = cookie , recipient = bird ( nmod . on = * table ) , agent = girl )
Owen offered a melon to the girl in the pod .	offer ( agent = Owen , theme = melon , recipient = * girl ( nmod . in = * pod ) )
Emma forwarded the cake in a cabinet to the girl in the glass .	forward ( agent = Emma , theme = * cake ( nmod . in = cabinet ) , recipient = * girl ( nmod . in = * glass ) )
The cookie was passed to the baby beside the book on the carpet by Charlotte .	pass ( theme = * cookie , recipient = * baby ( nmod . beside = * book ( nmod . on = * carpet ) ) , agent = Charlotte )
The cake was lent to the girl on the throne .	lend ( theme = * cake , recipient = * girl ( nmod . on = * throne ) )
Lucas slipped a chair beside a bed to a doctor beside a stage .	slip ( agent = Lucas , theme = chair ( nmod . beside = bed ) , recipient = doctor ( nmod . beside = stage ) )
A cake was awarded to the boy in a teapot .	award ( theme = cake , recipient = * boy ( nmod . in = teapot ) )
A cow rented the rose to the citizen in a shoe .	rent ( agent = cow , theme = * rose , recipient = * citizen ( nmod . in = shoe ) )
Emma gave the doctor in the box a game .	give ( agent = Emma , recipient = * doctor ( nmod . in = * box ) , theme = game )
The cake was lent to the dog in a basin by the girl .	lend ( theme = * cake , recipient = * dog ( nmod . in = basin ) , agent = * girl )
A dog gave a teacher on the tabletop the cake in the box .	give ( agent = dog , recipient = teacher ( nmod . on = * tabletop ) , theme = * cake ( nmod . in = * box ) )
The frog gave a cat on the tree the donut on a table .	give ( agent = * frog , recipient = cat ( nmod . on = * tree ) , theme = * donut ( nmod . on = table ) )
The cake was given to a monkey beside a bed by a girl .	give ( theme = * cake , recipient = monkey ( nmod . beside = bed ) , agent = girl )
A cookie was handed to the girl on the stage .	hand ( theme = cookie , recipient = * girl ( nmod . on = * stage ) )
William gave a girl in a shoe the cake beside a wolf .	give ( agent = William , recipient = girl ( nmod . in = shoe ) , theme = * cake ( nmod . beside = wolf ) )
The block was lent to a boy in the bakery in a house .	lend ( theme = * block , recipient = boy ( nmod . in = * bakery ( nmod . in = house ) ) )
The girl offered the box in the container to the boy in a house in a bag .	offer ( agent = * girl , theme = * box ( nmod . in = * container ) , recipient = * boy ( nmod . in = house ( nmod . in = bag ) ) )
Joshua offered the baby on a tree a donut .	offer ( agent = Joshua , recipient = * baby ( nmod . on = tree ) , theme = donut )
The drink was given to the boy beside a boat .	give ( theme = * drink , recipient = * boy ( nmod . beside = boat ) )
A frog sent a donut beside the book to a boy beside the table .	send ( agent = frog , theme = donut ( nmod . beside = * book ) , recipient = boy ( nmod . beside = * table ) )
A hat was given to a boy beside the house by Sophia .	give ( theme = hat , recipient = boy ( nmod . beside = * house ) , agent = Sophia )
A donut was given to a girl in a house by Harper .	give ( theme = donut , recipient = girl ( nmod . in = house ) , agent = Harper )
The cake was given to the monkey beside the stool .	give ( theme = * cake , recipient = * monkey ( nmod . beside = * stool ) )
A girl awarded the bear in the car a cake .	award ( agent = girl , recipient = * bear ( nmod . in = * car ) , theme = cake )
A boy sold a cat on a surface the raisin beside the table .	sell ( agent = boy , recipient = cat ( nmod . on = surface ) , theme = * raisin ( nmod . beside = * table ) )
Emma sold a cake beside the bed to the girl in the room .	sell ( agent = Emma , theme = cake ( nmod . beside = * bed ) , recipient = * girl ( nmod . in = * room ) )
A boy lent a professor in a car a cake on the table .	lend ( agent = boy , recipient = professor ( nmod . in = car ) , theme = cake ( nmod . on = * table ) )
Emma lent the cake beside a table to a girl beside the road on the tripod .	lend ( agent = Emma , theme = * cake ( nmod . beside = table ) , recipient = girl ( nmod . beside = * road ( nmod . on = * tripod ) ) )
The toy was given to a boy beside the table .	give ( theme = * toy , recipient = boy ( nmod . beside = * table ) )
A girl handed the nail to a kitty beside the chair on the stool .	hand ( agent = girl , theme = * nail , recipient = kitty ( nmod . beside = * chair ( nmod . on = * stool ) ) )
A girl gave the cow on a seat the yogurt beside a table .	give ( agent = girl , recipient = * cow ( nmod . on = seat ) , theme = * yogurt ( nmod . beside = table ) )
The girl sold the lion beside the table a soap in a house in a room .	sell ( agent = * girl , recipient = * lion ( nmod . beside = * table ) , theme = soap ( nmod . in = house ( nmod . in = room ) ) )
A chair was given to a girl on the stage by Liam .	give ( theme = chair , recipient = girl ( nmod . on = * stage ) , agent = Liam )
Emma gave a girl on a speaker the towel in a house .	give ( agent = Emma , recipient = girl ( nmod . on = speaker ) , theme = * towel ( nmod . in = house ) )
The cake was served to the girl on a table .	serve ( theme = * cake , recipient = * girl ( nmod . on = table ) )
Liam sold a cake in the car on the stage to the cat beside a table .	sell ( agent = Liam , theme = cake ( nmod . in = * car ( nmod . on = * stage ) ) , recipient = * cat ( nmod . beside = table ) )
Olivia gave the goose in a house a brain .	give ( agent = Olivia , recipient = * goose ( nmod . in = house ) , theme = brain )
Emma sold the rose in a house to a girl on the table .	sell ( agent = Emma , theme = * rose ( nmod . in = house ) , recipient = girl ( nmod . on = * table ) )
The box was fed to a child beside a valve by Natalie .	feed ( theme = * box , recipient = child ( nmod . beside = valve ) , agent = Natalie )
Olivia gave the girl on a bed the donut on a table .	give ( agent = Olivia , recipient = * girl ( nmod . on = bed ) , theme = * donut ( nmod . on = table ) )
Liam admired that the pickle was promised to the girl on a stage by Noah .	admire ( agent = Liam , ccomp = promise ( theme = * pickle , recipient = * girl ( nmod . on = stage ) , agent = Noah ) )
A bucket was lent to a bunny beside a table by Emma .	lend ( theme = bucket , recipient = bunny ( nmod . beside = table ) , agent = Emma )
The dog sent the cat on a stage a penny .	send ( agent = * dog , recipient = * cat ( nmod . on = stage ) , theme = penny )
Emma lent a girl beside the table the doll .	lend ( agent = Emma , recipient = girl ( nmod . beside = * table ) , theme = * doll )
The girl fed the donut to the king beside a road .	feed ( agent = * girl , theme = * donut , recipient = * king ( nmod . beside = road ) )
A yogurt was given to the cat on the stool by Liam .	give ( theme = yogurt , recipient = * cat ( nmod . on = * stool ) , agent = Liam )
The game was wired to a president on the chair by Emma .	wire ( theme = * game , recipient = president ( nmod . on = * chair ) , agent = Emma )
Emma slipped a dog beside a stage a pen beside the nest .	slip ( agent = Emma , recipient = dog ( nmod . beside = stage ) , theme = pen ( nmod . beside = * nest ) )
A teacher lent a rose beside a sword to the girl in the bin in a house .	lend ( agent = teacher , theme = rose ( nmod . beside = sword ) , recipient = * girl ( nmod . in = * bin ( nmod . in = house ) ) )
A boy slipped a cake on the stage to the hen in a box .	slip ( agent = boy , theme = cake ( nmod . on = * stage ) , recipient = * hen ( nmod . in = box ) )
A rose was wired to the monster on the book .	wire ( theme = rose , recipient = * monster ( nmod . on = * book ) )
Ava lent the cat in the storage in a blender a cloud .	lend ( agent = Ava , recipient = * cat ( nmod . in = * storage ( nmod . in = blender ) ) , theme = cloud )
A cake was given to the girl on a table by Ava .	give ( theme = cake , recipient = * girl ( nmod . on = table ) , agent = Ava )
A student gave the girl on the stage a bat .	give ( agent = student , recipient = * girl ( nmod . on = * stage ) , theme = bat )
The toy was passed to a dog on a sheet .	pass ( theme = * toy , recipient = dog ( nmod . on = sheet ) )
A cookie was sold to a girl in the corner by the lawyer .	sell ( theme = cookie , recipient = girl ( nmod . in = * corner ) , agent = * lawyer )
Emma lent a donut in the car to a girl on a tree .	lend ( agent = Emma , theme = donut ( nmod . in = * car ) , recipient = girl ( nmod . on = tree ) )
A rose was given to a cat in a house .	give ( theme = rose , recipient = cat ( nmod . in = house ) )
Noah said that Ella sold a drink to the girl on the stage .	say ( agent = Noah , ccomp = sell ( agent = Ella , theme = drink , recipient = * girl ( nmod . on = * stage ) ) )
The boy proved that Emma gave a donkey on the table a cake .	prove ( agent = * boy , ccomp = give ( agent = Emma , recipient = donkey ( nmod . on = * table ) , theme = cake ) )
A cake was lent to the girl beside the table .	lend ( theme = cake , recipient = * girl ( nmod . beside = * table ) )
The game was forwarded to a president in the pyramid by Emma .	forward ( theme = * game , recipient = president ( nmod . in = * pyramid ) , agent = Emma )
The cake was sent to a child on the stack .	send ( theme = * cake , recipient = child ( nmod . on = * stack ) )
A donut was brought to the girl on the bench by the boy .	bring ( theme = donut , recipient = * girl ( nmod . on = * bench ) , agent = * boy )
The donut was sold to a teacher on the stage .	sell ( theme = * donut , recipient = teacher ( nmod . on = * stage ) )
The butterfly served a girl beside a table a block beside the dragon .	serve ( agent = * butterfly , recipient = girl ( nmod . beside = table ) , theme = block ( nmod . beside = * dragon ) )
Emma promised the boy beside a stage the cake .	promise ( agent = Emma , recipient = * boy ( nmod . beside = stage ) , theme = * cake )
A game was lent to the girl in the room .	lend ( theme = game , recipient = * girl ( nmod . in = * room ) )
A girl gave a cookie on the table to a guy beside the stage .	give ( agent = girl , theme = cookie ( nmod . on = * table ) , recipient = guy ( nmod . beside = * stage ) )
The donut was promised to the dog on a mattress .	promise ( theme = * donut , recipient = * dog ( nmod . on = mattress ) )
The cake was wired to a boy beside the bed by Liam .	wire ( theme = * cake , recipient = boy ( nmod . beside = * bed ) , agent = Liam )
A ball was fed to the dog beside a book in the garden .	feed ( theme = ball , recipient = * dog ( nmod . beside = book ( nmod . in = * garden ) ) )
The donut was given to a customer in the room by a butterfly .	give ( theme = * donut , recipient = customer ( nmod . in = * room ) , agent = butterfly )
The gumball was posted to the girl on a table .	post ( theme = * gumball , recipient = * girl ( nmod . on = table ) )
A dog gave the lion on a bed the donut .	give ( agent = dog , recipient = * lion ( nmod . on = bed ) , theme = * donut )
A cake was slipped to the girl in the car .	slip ( theme = cake , recipient = * girl ( nmod . in = * car ) )
A toothbrush was given to a monkey beside a desk .	give ( theme = toothbrush , recipient = monkey ( nmod . beside = desk ) )
A bag was sold to a girl beside a rock by the professor .	sell ( theme = bag , recipient = girl ( nmod . beside = rock ) , agent = * professor )
The box was rented to a frog on a stage by Luke .	rent ( theme = * box , recipient = frog ( nmod . on = stage ) , agent = Luke )
A girl gave a glue beside the bed in a house to a cat beside the stage .	give ( agent = girl , theme = glue ( nmod . beside = * bed ( nmod . in = house ) ) , recipient = cat ( nmod . beside = * stage ) )
The cake was given to the cat in the house by Ava .	give ( theme = * cake , recipient = * cat ( nmod . in = * house ) , agent = Ava )
A chicken forwarded the donut to a frog on the notebook on a stage .	forward ( agent = chicken , theme = * donut , recipient = frog ( nmod . on = * notebook ( nmod . on = stage ) ) )
The fish rented a frog in a car the chalk in the vehicle .	rent ( agent = * fish , recipient = frog ( nmod . in = car ) , theme = * chalk ( nmod . in = * vehicle ) )
The cake was handed to a girl beside the bed .	hand ( theme = * cake , recipient = girl ( nmod . beside = * bed ) )
The strawberry was awarded to a cat in a tube on a table .	award ( theme = * strawberry , recipient = cat ( nmod . in = tube ( nmod . on = table ) ) )
A girl gave a drink to a boy beside a table .	give ( agent = girl , theme = drink , recipient = boy ( nmod . beside = table ) )
The donut was rented to the driver in a monastery by a girl .	rent ( theme = * donut , recipient = * driver ( nmod . in = monastery ) , agent = girl )
The boy sent a cake to the soldier on a box .	send ( agent = * boy , theme = cake , recipient = * soldier ( nmod . on = box ) )
A pancake was lent to the girl in a house .	lend ( theme = pancake , recipient = * girl ( nmod . in = house ) )
The donut was lent to the chicken beside a table in a house .	lend ( theme = * donut , recipient = * chicken ( nmod . beside = table ( nmod . in = house ) ) )
The strawberry was handed to a baby on the table .	hand ( theme = * strawberry , recipient = baby ( nmod . on = * table ) )
The crayon was rented to the guy in a pit .	rent ( theme = * crayon , recipient = * guy ( nmod . in = pit ) )
The liver was loaned to a sheep on the table by the child .	loan ( theme = * liver , recipient = sheep ( nmod . on = * table ) , agent = * child )
A cake was given to a girl beside a stool .	give ( theme = cake , recipient = girl ( nmod . beside = stool ) )
A rose was lent to a boy in the glass by Emma .	lend ( theme = rose , recipient = boy ( nmod . in = * glass ) , agent = Emma )
The rose was given to a servant beside the beast by the boy .	give ( theme = * rose , recipient = servant ( nmod . beside = * beast ) , agent = * boy )
Olivia gave a cake on a cabinet to the giraffe in the cot .	give ( agent = Olivia , theme = cake ( nmod . on = cabinet ) , recipient = * giraffe ( nmod . in = * cot ) )
A frog lent a hammer to the kid in a house .	lend ( agent = frog , theme = hammer , recipient = * kid ( nmod . in = house ) )
A cookie was served to the deer in a room .	serve ( theme = cookie , recipient = * deer ( nmod . in = room ) )
A monster handed the boy beside the stage the cake .	hand ( agent = monster , recipient = * boy ( nmod . beside = * stage ) , theme = * cake )
A clock was given to a cat on a shelf .	give ( theme = clock , recipient = cat ( nmod . on = shelf ) )
The teacher gave the sandwich to the pupil on the table .	give ( agent = * teacher , theme = * sandwich , recipient = * pupil ( nmod . on = * table ) )
Emma handed a cookie to the girl on the tree .	hand ( agent = Emma , theme = cookie , recipient = * girl ( nmod . on = * tree ) )
A cake was lent to a girl on the tray .	lend ( theme = cake , recipient = girl ( nmod . on = * tray ) )
The shoe was rented to the dog on a table by the girl .	rent ( theme = * shoe , recipient = * dog ( nmod . on = table ) , agent = * girl )
The melon was returned to a crocodile on the bed .	return ( theme = * melon , recipient = crocodile ( nmod . on = * bed ) )
A chicken forwarded the mouse beside the speaker a plant .	forward ( agent = chicken , recipient = * mouse ( nmod . beside = * speaker ) , theme = plant )
Emma offered the cake on a table to a girl beside the bed .	offer ( agent = Emma , theme = * cake ( nmod . on = table ) , recipient = girl ( nmod . beside = * bed ) )
The passenger passed the beer on the desk to the giraffe in a room .	pass ( agent = * passenger , theme = * beer ( nmod . on = * desk ) , recipient = * giraffe ( nmod . in = room ) )
The hamburger was given to the poet in the cup on a table by the director .	give ( theme = * hamburger , recipient = * poet ( nmod . in = * cup ( nmod . on = table ) ) , agent = * director )
A girl served the pencil to the butterfly in a house .	serve ( agent = girl , theme = * pencil , recipient = * butterfly ( nmod . in = house ) )
Emma mailed the girl on a table beside a bed a donut .	mail ( agent = Emma , recipient = * girl ( nmod . on = table ( nmod . beside = bed ) ) , theme = donut )
A mirror was offered to a frog on a stage .	offer ( theme = mirror , recipient = frog ( nmod . on = stage ) )
The girl offered a baby beside the boat beside a table the rose beside a house .	offer ( agent = * girl , recipient = baby ( nmod . beside = * boat ( nmod . beside = table ) ) , theme = * rose ( nmod . beside = house ) )
Ava hoped that the patient lent the cake to a girl beside the machine .	hope ( agent = Ava , ccomp = lend ( agent = * patient , theme = * cake , recipient = girl ( nmod . beside = * machine ) ) )
The box was sold to a girl beside the key .	sell ( theme = * box , recipient = girl ( nmod . beside = * key ) )
Ethan expected that the cat offered a cake in a car to a girl in a house .	expect ( agent = Ethan , ccomp = offer ( agent = * cat , theme = cake ( nmod . in = car ) , recipient = girl ( nmod . in = house ) ) )
Ava liked that the strawberry was lent to a student on a TV by Avery .	like ( agent = Ava , ccomp = lend ( theme = * strawberry , recipient = student ( nmod . on = TV ) , agent = Avery ) )
A sandwich was mailed to the boy on a table by the champion .	mail ( theme = sandwich , recipient = * boy ( nmod . on = table ) , agent = * champion )
The bat was given to a girl in a cylinder .	give ( theme = * bat , recipient = girl ( nmod . in = cylinder ) )
A boy liked that Emma gave a girl on a speaker a cake .	like ( agent = boy , ccomp = give ( agent = Emma , recipient = girl ( nmod . on = speaker ) , theme = cake ) )
A girl sold a cake on the table to a boy on the boulder .	sell ( agent = girl , theme = cake ( nmod . on = * table ) , recipient = boy ( nmod . on = * boulder ) )
A melon was lent to a prisoner beside a bicycle .	lend ( theme = melon , recipient = prisoner ( nmod . beside = bicycle ) )
The cat liked that Olivia gave the donut to a politician in the container in a car .	like ( agent = * cat , ccomp = give ( agent = Olivia , theme = * donut , recipient = politician ( nmod . in = * container ( nmod . in = car ) ) ) )
The girl gave a donkey on the chair a banana .	give ( agent = * girl , recipient = donkey ( nmod . on = * chair ) , theme = banana )
A cake was given to a boy on a chessboard .	give ( theme = cake , recipient = boy ( nmod . on = chessboard ) )
A child mailed the dog beside a table the cake in the bush .	mail ( agent = child , recipient = * dog ( nmod . beside = table ) , theme = * cake ( nmod . in = * bush ) )
The lion rented a strawberry to the dog in the van .	rent ( agent = * lion , theme = strawberry , recipient = * dog ( nmod . in = * van ) )
The baby gave a cake to a teacher beside the chair .	give ( agent = * baby , theme = cake , recipient = teacher ( nmod . beside = * chair ) )
Mason liked that the girl sent a donut beside a painting to a bear in a pile .	like ( agent = Mason , ccomp = send ( agent = * girl , theme = donut ( nmod . beside = painting ) , recipient = bear ( nmod . in = pile ) ) )
Mia lent the lollipop on a bed to a boy in the house .	lend ( agent = Mia , theme = * lollipop ( nmod . on = bed ) , recipient = boy ( nmod . in = * house ) )
A jar was loaned to a penguin in a house .	loan ( theme = jar , recipient = penguin ( nmod . in = house ) )
Emma gave the girl beside a table the raisin on the stage .	give ( agent = Emma , recipient = * girl ( nmod . beside = table ) , theme = * raisin ( nmod . on = * stage ) )
Emma sold the cake in the refrigerator to a kitty in the cabinet .	sell ( agent = Emma , theme = * cake ( nmod . in = * refrigerator ) , recipient = kitty ( nmod . in = * cabinet ) )
The cookie was handed to the boy on a tray by Emma .	hand ( theme = * cookie , recipient = * boy ( nmod . on = tray ) , agent = Emma )
Emma sold the donut on the table to a girl beside a stage .	sell ( agent = Emma , theme = * donut ( nmod . on = * table ) , recipient = girl ( nmod . beside = stage ) )
Olivia liked that a donut was sold to a cat beside the stage by Emma .	like ( agent = Olivia , ccomp = sell ( theme = donut , recipient = cat ( nmod . beside = * stage ) , agent = Emma ) )
A hat was fed to a duck in the room by the child .	feed ( theme = hat , recipient = duck ( nmod . in = * room ) , agent = * child )
A priest gave the giraffe on the table the cake in a house .	give ( agent = priest , recipient = * giraffe ( nmod . on = * table ) , theme = * cake ( nmod . in = house ) )
A baby fed the sandwich on a bowl to a girl beside the bed .	feed ( agent = baby , theme = * sandwich ( nmod . on = bowl ) , recipient = girl ( nmod . beside = * bed ) )
Violet slipped the melon to a visitor on the table .	slip ( agent = Violet , theme = * melon , recipient = visitor ( nmod . on = * table ) )
Liam served the girl beside the book a donut beside a table .	serve ( agent = Liam , recipient = * girl ( nmod . beside = * book ) , theme = donut ( nmod . beside = table ) )
Madison passed a cake to the sheep beside a table .	pass ( agent = Madison , theme = cake , recipient = * sheep ( nmod . beside = table ) )
Emma lent the girl in the hole the cookie .	lend ( agent = Emma , recipient = * girl ( nmod . in = * hole ) , theme = * cookie )
The donut was fed to a monster in the glass .	feed ( theme = * donut , recipient = monster ( nmod . in = * glass ) )
The cookie was served to the girl in a wardrobe .	serve ( theme = * cookie , recipient = * girl ( nmod . in = wardrobe ) )
Andrew sent the cake to a baby on the couch .	send ( agent = Andrew , theme = * cake , recipient = baby ( nmod . on = * couch ) )
A baby sent a girl on a bed a cake .	send ( agent = baby , recipient = girl ( nmod . on = bed ) , theme = cake )
Charlotte gave the cake to the girl on the bed .	give ( agent = Charlotte , theme = * cake , recipient = * girl ( nmod . on = * bed ) )
James lent a cake to a dog beside the tent .	lend ( agent = James , theme = cake , recipient = dog ( nmod . beside = * tent ) )
The beer was offered to the girl in a tub by Emma .	offer ( theme = * beer , recipient = * girl ( nmod . in = tub ) , agent = Emma )
A sandwich was given to the girl on the cupboard .	give ( theme = sandwich , recipient = * girl ( nmod . on = * cupboard ) )
A cookie was lent to the girl in a well .	lend ( theme = cookie , recipient = * girl ( nmod . in = well ) )
A cat lent a writer on a boat the donut on a tray beside a seat .	lend ( agent = cat , recipient = writer ( nmod . on = boat ) , theme = * donut ( nmod . on = tray ( nmod . beside = seat ) ) )
Zoey brought a bowl to a dog on the tree .	bring ( agent = Zoey , theme = bowl , recipient = dog ( nmod . on = * tree ) )
The donut was given to the girl beside a bench beside a whale .	give ( theme = * donut , recipient = * girl ( nmod . beside = bench ( nmod . beside = whale ) ) )
A cake was lent to the monster on a chair on a tripod by Emma .	lend ( theme = cake , recipient = * monster ( nmod . on = chair ( nmod . on = tripod ) ) , agent = Emma )
Emma gave the cookie to a puppy beside a car on a table .	give ( agent = Emma , theme = * cookie , recipient = puppy ( nmod . beside = car ( nmod . on = table ) ) )
A biscuit was sold to the teacher in the cup in a house .	sell ( theme = biscuit , recipient = * teacher ( nmod . in = * cup ( nmod . in = house ) ) )
Liam fed the boy beside a stage beside a bottle the donut .	feed ( agent = Liam , recipient = * boy ( nmod . beside = stage ( nmod . beside = bottle ) ) , theme = * donut )
William handed the lollipop to the boy beside the table .	hand ( agent = William , theme = * lollipop , recipient = * boy ( nmod . beside = * table ) )
The strawberry was sold to the monster in a car .	sell ( theme = * strawberry , recipient = * monster ( nmod . in = car ) )
A cake was lent to a giraffe in a house .	lend ( theme = cake , recipient = giraffe ( nmod . in = house ) )
Liam fed a baby on the box a sandwich .	feed ( agent = Liam , recipient = baby ( nmod . on = * box ) , theme = sandwich )
The girl passed the radio to the cat in a tin .	pass ( agent = * girl , theme = * radio , recipient = * cat ( nmod . in = tin ) )
A cake was given to a girl in a room by the teacher .	give ( theme = cake , recipient = girl ( nmod . in = room ) , agent = * teacher )
Sophia promised a bird beside a piano a rose .	promise ( agent = Sophia , recipient = bird ( nmod . beside = piano ) , theme = rose )
Emma gave the strawberry to a dog in a hole .	give ( agent = Emma , theme = * strawberry , recipient = dog ( nmod . in = hole ) )
A melon was loaned to a horse beside a table by Liam .	loan ( theme = melon , recipient = horse ( nmod . beside = table ) , agent = Liam )
Emma offered the nail in a room to the cat on the table .	offer ( agent = Emma , theme = * nail ( nmod . in = room ) , recipient = * cat ( nmod . on = * table ) )
The donut was lent to the butterfly on the table .	lend ( theme = * donut , recipient = * butterfly ( nmod . on = * table ) )
Olivia passed a spoon on the plate to the girl on a stage .	pass ( agent = Olivia , theme = spoon ( nmod . on = * plate ) , recipient = * girl ( nmod . on = stage ) )
Emma gave a teacher on the stage a raisin .	give ( agent = Emma , recipient = teacher ( nmod . on = * stage ) , theme = raisin )
A dealer lent the child beside a table the plant beside the piano .	lend ( agent = dealer , recipient = * child ( nmod . beside = table ) , theme = * plant ( nmod . beside = * piano ) )
The writer posted the baby in a parcel the banana beside a table .	post ( agent = * writer , recipient = * baby ( nmod . in = parcel ) , theme = * banana ( nmod . beside = table ) )
A soap was sold to the girl beside a tree beside the flower .	sell ( theme = soap , recipient = * girl ( nmod . beside = tree ( nmod . beside = * flower ) ) )
Liam posted a donut on the stool to the girl in a car .	post ( agent = Liam , theme = donut ( nmod . on = * stool ) , recipient = * girl ( nmod . in = car ) )
The girl lent the cat on a table a donut .	lend ( agent = * girl , recipient = * cat ( nmod . on = table ) , theme = donut )
Liam gave a girl beside a stage a cake .	give ( agent = Liam , recipient = girl ( nmod . beside = stage ) , theme = cake )
The pillow was offered to the horse on a stage .	offer ( theme = * pillow , recipient = * horse ( nmod . on = stage ) )
The boy lent the girl on a road in the room the rose beside a table .	lend ( agent = * boy , recipient = * girl ( nmod . on = road ( nmod . in = * room ) ) , theme = * rose ( nmod . beside = table ) )
Emma liked that a cake was given to a girl beside a table .	like ( agent = Emma , ccomp = give ( theme = cake , recipient = girl ( nmod . beside = table ) ) )
Liam sold the boy in the shoe beside the table a cake .	sell ( agent = Liam , recipient = * boy ( nmod . in = * shoe ( nmod . beside = * table ) ) , theme = cake )
Asher gave the cake to a girl on the bowl .	give ( agent = Asher , theme = * cake , recipient = girl ( nmod . on = * bowl ) )
The dog declared that the donut was sold to the champion beside a tree beside the table by Emma .	declare ( agent = * dog , ccomp = sell ( theme = * donut , recipient = * champion ( nmod . beside = tree ( nmod . beside = * table ) ) , agent = Emma ) )
Emma lent the girl on a tiger beside the house a box .	lend ( agent = Emma , recipient = * girl ( nmod . on = tiger ( nmod . beside = * house ) ) , theme = box )
Emma sold the boy in a house the muffin .	sell ( agent = Emma , recipient = * boy ( nmod . in = house ) , theme = * muffin )
Emma handed a lawyer beside the vehicle the cake on a table .	hand ( agent = Emma , recipient = lawyer ( nmod . beside = * vehicle ) , theme = * cake ( nmod . on = table ) )
A donut was sold to the cat beside the table .	sell ( theme = donut , recipient = * cat ( nmod . beside = * table ) )
A queen sold a cat in a bush on the blanket a donut .	sell ( agent = queen , recipient = cat ( nmod . in = bush ( nmod . on = * blanket ) ) , theme = donut )
A box was awarded to a cat on the stage by James .	award ( theme = box , recipient = cat ( nmod . on = * stage ) , agent = James )
A beer was sent to a girl in the glass by the teacher .	send ( theme = beer , recipient = girl ( nmod . in = * glass ) , agent = * teacher )
A bean was given to a girl on the seat by Isabella .	give ( theme = bean , recipient = girl ( nmod . on = * seat ) , agent = Isabella )
The cake was lent to the boy beside the bed by Liam .	lend ( theme = * cake , recipient = * boy ( nmod . beside = * bed ) , agent = Liam )
A cake was sold to the baby on the road .	sell ( theme = cake , recipient = * baby ( nmod . on = * road ) )
The box was given to a girl in the house .	give ( theme = * box , recipient = girl ( nmod . in = * house ) )
The mother fed the scientist on a chair a cake beside the table .	feed ( agent = * mother , recipient = * scientist ( nmod . on = chair ) , theme = cake ( nmod . beside = * table ) )
A girl fed the toothbrush on the bible to a baby in a house .	feed ( agent = girl , theme = * toothbrush ( nmod . on = * bible ) , recipient = baby ( nmod . in = house ) )
